ID,화재발생일자,화재발생시간,화재발생_연도,화재발생_월,화재발생_일,요일,화재발생시간대,시도명,시군구명,읍면동명,발화지점,날씨,온도,습도,시간단위풍속,특보내용,발화종합,발화원인,발화요인대분류명,접수일자,접수시각,소방서명,서센터명,소방지역대명,출동일자,출동시각,현장도착일자,현장도착시각,출동소요시간	,현장소방서거리,현장안전센터거리,현장소방지역대거리,초진일자,초진시각,전체인력수합계,완진일자,완진시간,화재진압시간,동원장비수,인명피해수,재산피해금액,피해면적
180,2015-04-12,16:13:00,2015,4,12,6,15~18,강원도,철원군,김화읍,산아래,맑음,13,55,90,,인간의 부주의,기타,부주의,20150412,161322,철원소방서,김화119안전센터,,20150412,161618,20150412,162114,456,12,3,16.0,20150412,51610,213,20150412,180656,14542,12,0,0,0.2
181,2015-04-13,10:41:00,2015,4,13,0,9~12,강원도,화천군,상서면,산중턱,맑음,12,0,90,풍랑주의보,미상,미상,기타,20150413,104158,춘천소방서,화천119안전센터,상서119지역대,20150413,104258,20150413,104458,200,46,11,8.0,20150413,111558,258,20150413,113558,5100,3,0,0,0.3
182,2015-04-23,12:14:00,2015,4,23,3,9~12,강원도,고성군,간성읍,산아래,구름조금,24,17,225,,기계/전기/화학 요인,미상,화학적요인,20150423,121436,고성소방서,간성119안전센터,,20150423,121554,20150423,123053,1459,33,11,0.0,20150423,14056,515,20150423,135814,12721,17,0,0,0.5
183,2015-04-23,15:14:00,2015,4,23,3,15~18,강원도,인제군,인제읍,미상,구름조금,21,17,225,,미상,미상,기타,20150423,151400,인제소방서,인제119안전센터,,20150423,151500,20150423,154207,2707,35,35,0.0,20150423,44507,225,20150423,180007,21800,20,0,0,1.0
184,2015-04-24,13:33:00,2015,4,24,4,12~15,강원도,정선군,여량면,산아래,맑음,21,18,270,,인간의 부주의,기타,부주의,20150424,133330,정선소방서,임계119안전센터,여량면119지역대,20150424,133530,20150424,134825,1255,27,27,12.0,20150424,21441,160,20150424,145742,10917,13,0,1166,0.3
185,2015-04-26,12:37:00,2015,4,26,6,9~12,강원도,화천군,상서면,산정상,맑음,23,0,315,,인간의 부주의,입산자실화,부주의,20150426,123701,춘천소방서,화천119안전센터,상서119지역대,20150426,123827,20150426,131147,3320,46,17,20.0,20150426,13830,80,20150426,141030,5843,8,0,0,0.2
186,2015-04-26,19:26:00,2015,4,26,6,18~21,강원도,강릉시,옥계면,산아래,맑음,22,36,315,,기계/전기/화학 요인,미상,전기적요인,20150426,192600,강릉소방서,옥계119안전센터,,20150426,192600,20150426,193509,909,36,6,0.0,20150426,115030,314,20150427,4119,50610,18,0,0,0.2
187,2015-04-28,13:57:00,2015,4,28,1,12~15,강원도,홍천군,화촌면,산아래,맑음,26,12,270,,인간의 부주의,기타,부주의,20150428,135759,홍천소방서,홍천119안전센터,화촌119지역대,20150428,135858,20150428,141409,1511,26,10,16.0,20150428,60001,328,20150428,180501,35052,29,0,0,2.0
188,2015-05-02,12:44:00,2015,5,2,5,9~12,강원도,영월군,남면,산정상,맑음,29,35,180,,인간의 부주의,담뱃불,부주의,20150502,124436,영월소방서,영월119안전센터,남면119지역대,20150502,124550,20150502,131123,2533,19,19,12.0,20150502,30506,128,20150502,160059,24936,10,0,4,0.03
189,2015-05-02,17:17:00,2015,5,2,5,15~18,강원도,강릉시,주문진읍,산정상,맑음,22,59,135,,미상,미상,미상,20150502,171704,강릉소방서,주문진119안전센터,,20150502,171824,20150502,173050,1226,26,11,0.0,20150502,63844,70,20150502,183910,10820,14,0,0,0.02
190,2015-05-05,07:10:00,2015,5,5,1,6~9,강원도,강릉시,사천면,산중턱,맑음,14,32,180,,인간의 부주의,모닥불,부주의,20150505,71057,강릉소방서,경포119안전센터,,20150505,71235,20150505,73000,1725,15,13,0.0,20150505,83900,76,20150505,83900,10900,13,0,0,0.01
191,2015-05-05,10:53:00,2015,5,5,1,9~12,강원도,강릉시,왕산면,산중턱,맑음,15,46,270,,인간의 부주의,입산자실화,부주의,20150505,105300,강릉소방서,내곡119안전센터,,20150505,105400,20150505,112437,3037,32,30,0.0,20150505,124826,229,20150505,131000,14523,23,0,0,0.2
192,2015-05-05,11:07:00,2015,5,5,1,9~12,강원도,평창군,봉평면,산정상,맑음,17,29,270,,인간의 부주의,담뱃불,부주의,20150505,110718,평창소방서,봉평119안전센터,,20150505,110853,20150505,112108,1215,36,6,0.0,20150505,120142,44,20150505,122730,10622,6,0,0,0.1
193,2015-05-05,16:28:00,2015,5,5,1,15~18,강원도,횡성군,횡성읍,산정상,맑음,21,28,225,,인간의 부주의,취사행위,부주의,20150505,162844,횡성소방서,횡성119안전센터,,20150505,163031,20150505,164052,1021,5,5,0.0,20150505,50125,41,20150505,180520,12428,9,0,2541,0.01
194,2015-05-07,13:30:00,2015,5,7,3,12~15,강원도,춘천시,서면,산아래,맑음,23,33,270,,인간의 부주의,담뱃불,부주의,20150507,133044,춘천소방서,신북119안전센터,,20150507,133345,20150507,135112,1727,12,10,0.0,20150507,20336,102,20150507,140336,1224,13,0,0,0.01
195,2015-05-07,14:45:00,2015,5,7,3,12~15,강원도,춘천시,동산면,평지,맑음,24,33,225,,인간의 부주의,논/밭두렁,부주의,20150507,144509,춘천소방서,석사119안전센터,,20150507,144747,20150507,150728,1941,16,12,0.0,20150507,32640,80,20150507,153056,2328,15,1,907,0.01
196,2015-05-08,13:49:00,2015,5,8,4,12~15,강원도,강릉시,왕산면,산중턱,맑음,19,0,135,,인간의 부주의,담뱃불,부주의,20150508,134914,강릉소방서,내곡119안전센터,,20150508,135158,20150508,144551,5353,0,0,0.0,20150508,40000,107,20150508,160000,11409,16,0,0,0.1
197,2015-05-11,13:26:00,2015,5,11,0,12~15,강원도,정선군,임계면,산중턱,맑음,21,41,225,,인간의 부주의,담뱃불,부주의,20150511,132616,정선소방서,임계119안전센터,,20150511,132716,20150511,134038,1322,40,13,15.0,20150511,23038,105,20150511,163038,25000,17,0,0,0.1
198,2015-05-17,17:10:00,2015,5,17,6,15~18,강원도,홍천군,내면,산아래,구름조금,21,22,270,,인간의 부주의,기타,부주의,20150517,171030,홍천소방서,서석119안전센터,내면119지역대,20150517,171156,20150517,173556,2400,53,41,14.0,20150517,73524,131,20150517,195057,21501,13,0,0,0.2
199,2015-05-21,14:55:00,2015,5,21,3,12~15,강원도,삼척시,노곡면,산중턱,맑음,19,57,135,,인간의 부주의,논/밭두렁,부주의,20150521,145516,삼척소방서,근덕119안전센터,노곡119지역대,20150521,145616,20150521,150430,814,28,20,7.0,20150521,43030,335,20150521,225030,74600,22,1,0,1.2
200,2015-05-21,15:37:00,2015,5,21,3,15~18,강원도,홍천군,홍천읍,산아래,맑음,28,20,270,,방화 및 방화의심,기타,방화,20150521,153716,홍천소방서,홍천119안전센터,,20150521,153850,20150521,154143,253,3,3,0.0,20150521,43416,145,20150521,171254,13111,14,0,333,1.0
201,2015-05-21,15:44:00,2015,5,21,3,15~18,강원도,영월군,북면,산아래,맑음,27,26,270,,인간의 부주의,논/밭두렁,부주의,20150521,154408,영월소방서,영월119안전센터,북면119지역대,20150521,154604,20150521,155057,453,5,31,10.0,20150521,43614,120,20150521,175521,20424,9,0,0,0.04
202,2015-05-21,19:22:00,2015,5,21,3,18~21,강원도,강릉시,왕산면,산정상,구름조금,20,34,315,건조주의보,인간의 부주의,담뱃불,부주의,20150521,192200,강릉소방서,내곡119안전센터,,20150521,192200,20150521,201212,5012,34,32,0.0,20150521,104054,252,20150521,225054,23842,23,0,0,0.7
203,2015-05-25,01:21:00,2015,5,25,0,0~3,강원도,횡성군,갑천면,산정상,맑음,11,98,45,,인간의 부주의,담뱃불,부주의,20150525,12103,횡성소방서,횡성119안전센터,갑천119지역대,20150525,12419,20150525,15805,3346,21,21,17.0,20150525,82416,139,20150525,141022,121217,9,0,0,0.5
204,2015-05-28,17:55:00,2015,5,28,3,15~18,강원도,평창군,미탄면,산중턱,구름조금,29,17,225,,미상,미상,미상,20150528,175552,평창소방서,평창119안전센터,미탄119지역대,20150528,175730,20150528,180523,753,17,0,6.0,20150528,71426,141,20150528,193332,12809,10,0,0,0.3
205,2015-05-29,15:01:00,2015,5,29,4,15~18,강원도,삼척시,가곡면,산중턱,맑음,27,37,225,,인간의 부주의,입산자실화,기타,20150529,150145,삼척소방서,원덕119안전센터,가곡119지역대,20150529,150311,20150529,152533,2222,62,39,18.0,20150529,44133,188,20150529,190433,33900,16,0,0,0.25
206,2015-05-31,10:52:00,2015,5,31,6,9~12,강원도,삼척시,하장면,산아래,구름조금,21,55,90,,인간의 부주의,논/밭두렁,부주의,20150531,105256,삼척소방서,도계119안전센터,하장119지역대,20150531,105628,20150531,110930,1302,42,37,8.0,20150531,123030,211,20150531,130030,15100,21,0,18816,0.5
207,2015-05-31,13:25:00,2015,5,31,6,12~15,강원도,화천군,상서면,산중턱,맑음,27,0,180,,인간의 부주의,담뱃불,부주의,20150531,132507,춘천소방서,화천119안전센터,상서119지역대,20150531,132626,20150531,133021,355,68,31,6.0,20150531,25221,88,20150531,152704,15643,5,0,0,0.03
208,2015-05-31,14:18:00,2015,5,31,6,12~15,강원도,화천군,사내면,산중턱,맑음,28,21,225,,인간의 부주의,담뱃불,부주의,20150531,141823,춘천소방서,사내119안전센터,,20150531,142100,20150531,143200,1100,55,6,0.0,20150531,50612,195,20150531,180020,32820,9,0,0,0.06
209,2015-05-31,19:01:00,2015,5,31,6,18~21,강원도,횡성군,우천면,산정상,맑음,25,48,270,,인간의 부주의,담뱃불,부주의,20150531,190133,횡성소방서,우천119안전센터,,20150531,190218,20150531,191548,1330,14,6,0.0,20150531,73444,61,20150531,234521,42933,7,0,0,0.15
210,2015-06-02,15:24:00,2015,6,2,1,15~18,강원도,춘천시,남산면,산중턱,맑음,22,49,135,,인간의 부주의,담뱃불,부주의,20150602,152431,춘천소방서,강촌119안전센터,,20150602,152631,20150602,155317,2646,24,10,0.0,20150602,41017,79,20150602,163017,3700,6,0,0,0.09
211,2015-06-03,14:00:00,2015,6,3,2,12~15,강원도,춘천시,남면,산아래,맑음,26,24,270,,인간의 부주의,논/밭두렁,부주의,20150603,140038,춘천소방서,강촌119안전센터,,20150603,140238,20150603,141910,1632,40,15,0.0,20150603,60010,237,20150603,190010,44100,38,0,35930,1.0
212,2015-06-04,13:28:00,2015,6,4,3,12~15,강원도,철원군,갈말읍,산아래,맑음,29,11,270,,인간의 부주의,쓰레기소각장,부주의,20150604,132825,철원소방서,태봉119안전센터,,20150604,133043,20150604,133618,535,7,14,7.0,20150604,32443,124,20150604,165535,31917,19,0,3850,1.0
213,2015-06-04,23:56:00,2015,6,4,3,21~24,강원도,고성군,간성읍,산중턱,맑음,18,65,270,건조주의보,미상,미상,미상,20150604,235630,고성소방서,간성119안전센터,,20150604,235737,20150605,1340,1603,7,7,0.0,20150605,123753,89,20150605,4030,2650,10,0,0,0.06
214,2015-06-07,12:29:00,2015,6,7,6,9~12,강원도,화천군,화천읍,산정상,구름조금,24,0,135,,인간의 부주의,입산자실화,부주의,20150607,122947,춘천소방서,화천119안전센터,,20150607,123047,20150607,124026,939,41,7,0.0,20150607,12826,82,20150607,133026,5000,3,0,0,0.01
215,2015-06-09,17:03:00,2015,6,9,1,15~18,강원도,인제군,북면,산아래,구름조금,29,0,225,,인간의 부주의,담뱃불,부주의,20150609,170337,인제소방서,원통119안전센터,,20150609,170437,20150609,171100,623,26,11,0.0,20150609,53000,66,20150609,174900,3800,5,0,0,0.01
216,2015-06-10,12:37:00,2015,6,10,2,9~12,강원도,횡성군,서원면,산정상,맑음,32,31,270,,인간의 부주의,군경사격장,부주의,20150610,123742,횡성소방서,횡성119안전센터,서원119지역대,20150610,124133,20150610,132226,4053,27,27,35.0,20150610,43715,144,20150610,170241,34015,10,0,0,1.0
217,2015-06-10,16:00:00,2015,6,10,2,15~18,강원도,정선군,북평면,산아래,맑음,33,16,315,,인간의 부주의,논/밭두렁,부주의,20150610,160026,정선소방서,조양119안전센터,,20150610,160126,20150610,161132,1006,12,12,7.0,20150610,51832,113,20150610,173032,11900,13,0,1522,0.4
218,2015-06-11,13:20:00,2015,6,11,3,12~15,강원도,홍천군,화촌면,산중턱,구름조금,32,19,225,,인간의 부주의,담뱃불,부주의,20150611,132003,홍천소방서,홍천119안전센터,화촌119지역대,20150611,132003,20150611,141801,5758,25,25,13.0,20150611,24700,95,20150611,155000,13159,9,0,0,0.5
219,2015-06-12,13:40:00,2015,6,12,4,12~15,강원도,인제군,남면,산중턱,구름조금,26,49,180,,인간의 부주의,담뱃불,부주의,20150612,134031,인제소방서,인제119안전센터,,20150612,134146,20150612,135900,1714,10,10,6.0,20150612,24000,74,20150612,151000,11100,6,0,0,0.01
220,2015-06-16,13:44:00,2015,6,16,1,12~15,강원도,화천군,간동면,산정상,구름조금,30,0,270,,인간의 부주의,입산자실화,부주의,20150616,134442,춘천소방서,화천119안전센터,간동119지역대,20150616,134542,20150616,135310,728,25,14,6.0,20150616,32110,115,20150616,152310,13000,3,0,0,0.02
221,2015-06-17,15:43:00,2015,6,17,2,15~18,강원도,춘천시,북산면,산중턱,맑음,30,43,180,,인간의 부주의,입산자실화,부주의,20150617,154304,춘천소방서,신북119안전센터,,20150617,154619,20150617,163041,4422,43,43,0.0,20150617,44141,51,20150617,180741,13700,5,0,0,0.05
222,2015-06-22,14:30:00,2015,6,22,0,12~15,강원도,홍천군,화촌면,산정상,맑음,31,30,270,,인간의 부주의,담뱃불,부주의,20150622,143042,홍천소방서,홍천119안전센터,화촌119지역대,20150622,143242,20150622,145622,2340,13,13,11.0,20150622,34022,55,20150622,154022,4400,6,0,0,0.1
223,2015-09-25,14:18:00,2015,9,25,4,12~15,강원도,횡성군,강림면,산중턱,구름조금,22,61,45,,인간의 부주의,성묘객,부주의,20150925,141817,횡성소방서,우천119안전센터,강림지역대,20150925,142132,20150925,142630,458,28,18,4.0,20150925,31822,99,20150925,154503,11833,13,0,0,0.03
224,2015-09-27,11:28:00,2015,9,27,6,9~12,강원도,춘천시,사북면,산중턱,맑음,22,50,270,,인간의 부주의,담뱃불,부주의,20150927,112819,춘천소방서,신북119안전센터,,20150927,113202,20150927,121710,4508,25,23,0.0,20150927,10529,55,20150927,130529,4819,7,0,0,0.01
225,2015-09-29,13:46:00,2015,9,29,1,12~15,강원도,원주시,문막읍,산중턱,구름조금,28,39,45,,인간의 부주의,담뱃불,부주의,20150929,134614,원주소방서,문막119안전센터,,20150929,134851,20150929,141345,2454,25,15,0.0,20150929,32113,26,20150929,154647,13302,5,0,0,0.05
226,2015-10-06,15:09:00,2015,10,6,1,15~18,강원도,철원군,갈말읍,산중턱,맑음,25,29,135,,방화 및 방화의심,기타,방화의심,20151006,150906,철원소방서,태봉119안전센터,,20151006,151102,20151006,151321,219,1,1,0.0,20151006,33921,114,20151006,163121,11800,12,0,0,0.1
227,2015-10-16,15:35:00,2015,10,16,4,15~18,강원도,정선군,정선읍,산중턱,구름조금,23,22,45,,인간의 부주의,입산자실화,부주의,20151016,153516,정선소방서,조양119안전센터,,20151016,153812,20151016,154231,419,1,1,12.0,20151016,41203,71,20151016,161203,2932,13,0,0,0.05
228,2015-10-17,09:30:00,2015,10,17,5,6~9,강원도,강릉시,연곡면,산중턱,맑음,19,15,135,,미상,미상,미상,20151017,93011,강릉소방서,주문진119안전센터,,20151017,93155,20151017,103413,218,45,32,0.0,20151017,10141,172,20151017,150257,42844,23,0,2560,0.8
229,2015-10-17,15:32:00,2015,10,17,5,15~18,강원도,철원군,갈말읍,산정상,맑음,25,21,225,,자연적 요인,기타,자연적인요인,20151017,153222,철원소방서,태봉119안전센터,군탄119지역대,20151017,153329,20151017,155209,1840,15,10,0.0,20151017,52025,11,20151017,175836,20627,4,0,0,0.05
230,2015-10-24,11:57:00,2015,10,24,5,9~12,강원도,강릉시,왕산면,산아래,구름조금,18,29,270,,기계/전기/화학 요인,기타,전기적요인,20151024,115741,강릉소방서,내곡119안전센터,,20151024,115852,20151024,123545,3653,36,35,0.0,20151024,25302,241,20151024,162013,34428,21,0,0,0.5
231,2015-11-01,16:07:00,2015,11,1,6,15~18,강원도,홍천군,내면,산정상,맑음,10,34,180,,미상,미상,기타,20151101,160700,홍천소방서,서석119안전센터,내면119지역대,20151101,161424,20151101,162822,1358,65,31,0.0,20151101,50000,101,20151101,180529,13707,5,0,0,0.1
232,2015-11-02,13:45:00,2015,11,2,0,12~15,강원도,강릉시,연곡면,산아래,맑음,16,27,270,,인간의 부주의,논/밭두렁,부주의,20151102,134544,강릉소방서,주문진119안전센터,,20151102,134652,20151102,135835,1143,14,2,0.0,20151102,21535,91,20151102,142035,2200,15,0,0,0.03
233,2015-11-04,10:42:00,2015,11,4,2,9~12,강원도,인제군,상남면,산아래,맑음,8,45,270,,인간의 부주의,기타,부주의,20151104,104205,인제소방서,기린119안전센터,상남119지역대,20151104,104328,20151104,105720,1352,44,8,8.0,20151104,112644,126,20151104,115006,5246,11,0,0,0.2
234,2015-12-12,13:26:00,2015,12,12,5,12~15,강원도,횡성군,횡성읍,산아래,맑음,9,41,225,풍랑주의보,인간의 부주의,쓰레기소각장,부주의,20151212,132601,횡성소방서,횡성119안전센터,,20151212,132720,20151212,133137,417,3,3,0.0,20151212,20146,71,20151212,141551,4414,12,0,297,0.03
235,2015-12-16,13:42:00,2015,12,16,2,12~15,강원도,양양군,현남면,산정상,맑음,0,0,45,,미상,미상,미상,20151216,134228,양양소방서,하조대119안전센터,,20151216,134347,20151216,140459,2112,40,12,0.0,20151216,30159,143,20151216,154159,13700,20,0,330,0.1
236,2015-12-22,13:52:00,2015,12,22,1,12~15,강원도,강릉시,학동,산아래,맑음,10,49,135,,인간의 부주의,입산자실화,부주의,20151222,135224,강릉소방서,포남119안전센터,,20151222,135315,20151222,135800,445,4,4,0.0,20151222,20341,41,20151222,140741,941,10,0,0,0.01
237,2016-01-06,15:09:00,2016,1,6,2,15~18,강원도,고성군,거진읍,산아래,맑음,20,22,270,,인간의 부주의,기타,부주의,20160106,150954,고성소방서,거진119안전센터,,20160106,151116,20160106,151538,422,10,1,10.0,20160106,34217,73,20160106,155457,3919,12,0,0,0.06
238,2016-01-12,14:24:00,2016,1,12,1,12~15,강원도,양구군,남면,평지,맑음,0,26,180,,인간의 부주의,쓰레기소각장,부주의,20160112,142459,춘천소방서,양구119안전센터,,20160112,142913,20160112,143359,446,43,10,7.0,20160112,24823,84,20160112,151223,3824,3,0,628,0.05
239,2016-01-13,11:24:00,2016,1,13,2,9~12,강원도,원주시,호저면,산아래,맑음,-3,0,180,,인간의 부주의,논/밭두렁,부주의,20160113,112406,원주소방서,우산119안전센터,,20160113,112552,20160113,114341,1749,17,11,0.0,20160113,115446,46,20160113,120532,2151,9,0,0,0.03
240,2016-01-19,18:35:00,2016,1,19,1,18~21,강원도,강릉시,구정면,산아래,맑음,-7,25,315,건조주의보,인간의 부주의,기타,부주의,20160119,183549,강릉소방서,내곡119안전센터,,20160119,183627,20160119,184750,1123,9,9,0.0,20160119,92750,490,20160119,220650,31900,52,0,1125,3.0
241,2016-01-22,16:30:00,2016,1,22,4,15~18,강원도,춘천시,신동면,산아래,맑음,-3,29,135,한파경보,인간의 부주의,담뱃불,부주의,20160122,163033,춘천소방서,강촌119안전센터,,20160122,163315,20160122,164226,911,11,7,0.0,20160122,45036,37,20160122,165737,1511,12,0,0,0.01
242,2016-01-25,17:02:00,2016,1,25,0,15~18,강원도,춘천시,남면,산아래,맑음,-5,25,225,,인간의 부주의,미상,부주의,20160125,170211,춘천소방서,강촌119안전센터,,20160125,170306,20160125,171318,1012,30,7,0.0,20160125,62249,182,20160125,182249,10931,17,0,0,0.3
243,2016-01-29,01:22:00,2016,1,29,4,0~3,강원도,홍천군,내촌면,산중턱,맑음,0,0,45,,인간의 부주의,기타,부주의,20160129,12223,홍천소방서,서석119안전센터,,20160129,12553,20160129,14049,1456,30,19,6.0,20160129,30854,49,20160129,302633,14544,4,0,1279,0.05
244,2016-01-29,11:49:00,2016,1,29,4,9~12,강원도,홍천군,북방면,산중턱,맑음,3,38,225,풍랑주의보,인간의 부주의,담뱃불,부주의,20160129,114942,홍천소방서,홍천119안전센터,북방119지역대,20160129,115032,20160129,121431,2359,9,9,3.0,20160129,123305,59,20160129,123305,1834,8,0,0,0.03
245,2016-02-04,11:19:00,2016,2,4,3,9~12,강원도,원주시,문막읍,산아래,맑음,2,30,225,,인간의 부주의,쓰레기소각장,부주의,20160204,111929,원주소방서,문막119안전센터,,20160204,112051,20160204,113610,1519,26,8,0.0,20160204,120903,75,20160204,122312,4702,10,0,0,0.05
246,2016-02-04,13:35:00,2016,2,4,3,12~15,강원도,춘천시,동면,산아래,구름조금,5,29,225,,인간의 부주의,논/밭두렁,부주의,20160204,133548,춘천소방서,후평119안전센터,,20160204,133742,20160204,134249,507,3,7,0.0,20160204,22018,103,20160204,144700,10411,9,0,0,1.0
247,2016-02-05,15:53:00,2016,2,5,4,15~18,강원도,횡성군,우천면,산아래,구름조금,3,26,180,,인간의 부주의,쓰레기소각장,부주의,20160205,155349,횡성소방서,우천119안전센터,,20160205,155444,20160205,161136,1652,31,11,0.0,20160205,50642,185,20160205,175043,13907,13,0,586,0.8
248,2016-02-08,13:19:00,2016,2,8,0,12~15,강원도,횡성군,횡성읍,평지,맑음,0,60,225,대설주의보,인간의 부주의,논/밭두렁,부주의,20160208,131908,횡성소방서,횡성119안전센터,,20160208,131947,20160208,133356,1409,14,14,0.0,20160208,31025,222,20160208,154531,21135,10,0,0,3.0
249,2016-02-10,13:26:00,2016,2,10,2,12~15,강원도,춘천시,북산면,산중턱,맑음,6,28,135,,인간의 부주의,입산자실화,부주의,20160210,132646,춘천소방서,신북119안전센터,,20160210,132955,20160210,135953,2958,30,25,0.0,20160210,22039,110,20160210,142209,2216,15,0,910,0.02
250,2016-02-18,23:20:00,2016,2,18,3,21~24,강원도,동해시,발한동,산중턱,맑음,8,41,225,,인간의 부주의,담뱃불,부주의,20160218,232005,동해소방서,묵호119안전센터,,20160218,232120,20160218,233310,1150,7,3,0.0,20160219,12210,504,20160219,22410,25100,21,0,617,0.26
251,2016-02-21,09:06:00,2016,2,21,6,6~9,강원도,정선군,신동읍,산아래,맑음,-1,30,180,,기계/전기/화학 요인,기타,전기적요인,20160221,90602,정선소방서,신동119안전센터,,20160221,90735,20160221,91414,639,39,6,30.0,20160221,104614,155,20160221,112514,21100,16,0,0,0.3
252,2016-02-21,15:15:00,2016,2,21,6,15~18,강원도,정선군,남면,산아래,맑음,-4,63,135,,인간의 부주의,기타,부주의,20160221,151557,정선소방서,사북119안전센터,남면119지역대,20160221,151711,20160221,153251,1540,27,10,11.0,20160221,43851,112,20160221,172051,14800,12,0,0,0.3
253,2016-02-23,13:33:00,2016,2,23,1,12~15,강원도,인제군,북면,산중턱,구름조금,3,27,315,,미상,미상,미상,20160223,133304,인제소방서,원통119안전센터,,20160223,133304,20160223,140138,2834,29,20,0.0,20160223,21007,103,20160223,151044,10906,10,0,0,1.0
254,2016-02-23,13:51:00,2016,2,23,1,12~15,강원도,양구군,양구읍,산아래,흐림,5,28,270,건조주의보,인간의 부주의,군경사격장,부주의,20160223,135103,춘천소방서,양구119안전센터,,20160223,135144,20160223,140121,937,57,7,10.0,20160223,24735,122,20160223,150322,10201,6,0,0,0.5
255,2016-02-23,17:41:00,2016,2,23,1,15~18,강원도,화천군,사내면,산중턱,흐림,-4,65,315,,인간의 부주의,담뱃불,부주의,20160223,174154,춘천소방서,사내119안전센터,,20160223,174353,20160223,182906,4513,49,9,0.0,20160223,71006,35,20160223,191706,4800,7,0,0,0.03
256,2016-02-26,14:30:00,2016,2,26,4,12~15,강원도,춘천시,동내면,평지,맑음,7,22,225,,인간의 부주의,쓰레기소각장,부주의,20160226,143014,춘천소방서,소양119안전센터,,20160226,143109,20160226,143814,705,10,4,0.0,20160226,25539,60,20160226,145919,2105,8,0,550,0.01
257,2016-02-26,15:36:00,2016,2,26,4,15~18,강원도,영월군,상동읍,산아래,구름조금,6,0,270,,인간의 부주의,쓰레기소각장,부주의,20160226,153638,영월소방서,중동119안전센터,상동119지역대,20160226,153904,20160226,155522,1618,32,10,12.0,20160226,42257,90,20160226,165040,5518,8,0,0,0.05
258,2016-03-02,17:58:00,2016,3,2,2,15~18,강원도,강릉시,성산면,산아래,맑음,6,49,225,,인간의 부주의,기타,부주의,20160302,175831,강릉소방서,내곡119안전센터,,20160302,175937,20160302,180825,848,11,9,0.0,20160302,64134,158,20160302,184605,3740,21,0,0,0.1
259,2016-03-04,17:19:00,2016,3,4,4,15~18,강원도,철원군,갈말읍,산중턱,맑음,18,26,270,,자연적 요인,미상,자연적인요인,20160304,171900,철원소방서,태봉119안전센터,,20160304,172005,20160304,181845,5840,22,18,0.0,20160304,64047,53,20160304,191951,10106,6,0,0,0.1
260,2016-03-06,15:28:00,2016,3,6,6,15~18,강원도,정선군,남면,산아래,구름조금,13,24,225,,인간의 부주의,쓰레기소각장,부주의,20160306,152843,정선소방서,사북119안전센터,남면119지역대,20160306,153124,20160306,154135,1011,15,15,6.0,20160306,35954,113,20160306,163912,5737,13,0,0,0.1
261,2016-03-16,11:25:00,2016,3,16,2,9~12,강원도,영월군,북면,산중턱,맑음,10,26,270,,인간의 부주의,논/밭두렁,부주의,20160316,112534,영월소방서,영월119안전센터,북면119지역대,20160316,112707,20160316,113950,1243,4,4,11.0,20160316,121556,92,20160316,123613,5623,12,0,0,0.02
262,2016-03-17,12:15:00,2016,3,17,3,9~12,강원도,강릉시,성산면,산아래,맑음,18,21,90,건조주의보,인간의 부주의,논/밭두렁,부주의,20160317,121552,강릉소방서,내곡119안전센터,,20160317,121718,20160317,122603,845,8,6,0.0,20160317,125013,260,20160317,125613,3010,37,0,0,0.6
263,2016-03-27,11:35:00,2016,3,27,6,9~12,강원도,화천군,사내면,산아래,맑음,12,16,315,,인간의 부주의,쓰레기소각장,부주의,20160327,113552,춘천소방서,사내119안전센터,,20160327,113646,20160327,115641,1955,56,11,0.0,20160327,122553,55,20160327,122553,2912,6,0,0,0.3
264,2016-03-28,12:55:00,2016,3,28,0,9~12,강원도,철원군,김화읍,산중턱,맑음,16,23,45,,인간의 부주의,미상,부주의,20160328,125552,철원소방서,김화119안전센터,,20160328,125844,20160328,130749,905,8,8,0.0,20160328,30049,299,20160328,183949,53200,15,0,0,2.0
265,2016-03-28,18:21:00,2016,3,28,0,18~21,강원도,원주시,신림면,평지,맑음,13,0,315,,인간의 부주의,쓰레기소각장,부주의,20160328,182148,원주소방서,신림119안전센터,,20160328,182354,20160328,183145,751,22,4,0.0,20160328,63916,68,20160328,185308,2123,8,1,0,0.03
266,2016-03-31,12:43:00,2016,3,31,3,9~12,강원도,화천군,사내면,산아래,구름조금,17,12,270,,인간의 부주의,담뱃불,부주의,20160331,124313,춘천소방서,사내119안전센터,,20160331,124513,20160331,125813,1300,46,6,0.0,20160331,22413,442,20160331,151313,21500,7,0,0,1.5
267,2016-04-01,11:14:00,2016,4,1,4,9~12,강원도,평창군,진부면,산아래,맑음,18,23,90,,인간의 부주의,쓰레기소각장,부주의,20160401,111404,평창소방서,진부119안전센터,,20160401,111530,20160401,112450,920,30,2,0.0,20160401,120534,72,20160401,125615,13125,6,0,44,0.2
268,2016-04-01,12:43:00,2016,4,1,4,9~12,강원도,양구군,남면,산정상,맑음,24,18,135,,미상,미상,미상,20160401,124339,춘천소방서,양구119안전센터,남면119지역대,20160401,124439,20160401,125311,832,50,6,2.0,20160401,50012,953,20160401,211234,81923,18,0,0,6.0
